,Unnamed: 0,Created_At,Tweets,Clean_Data,Tweet_Normal,Tanpa_StopWords,Stemming,Bobot,Label,Sentimen
574,574,2021-12-25 16:08:36+00:00,"@FOOD_FESS Samaaa, kalau aku berbagai jenis ayam, ayam bakar, rendang, goreng, geprek, gulai, kecap,fried chicken,… https://t.co/82qjDWY2M2",fess samaaa kalau aku berbagai jenis ayam ayam bakar rendang goreng geprek gulai kecapfried chicken,fess samaaa kalau saya berbagai jenis ayam ayam bakar rendang goreng geprek gulai kecapfried chicken,fess samaaa jenis ayam ayam bakar rendang goreng geprek gulai kecapfried chicken,"['fess', 'samaaa', 'jenis', 'ayam', 'ayam', 'bakar', 'rendang', 'goreng', 'geprek', 'gulai', 'kecapfried', 'chicken']",2,positive,2.0
575,575,2021-12-25 16:04:42+00:00,aduh laper tp ga dpt” driver shopeefood nya :”),aduh laper tp ga dpt driver shopeefood nya,aduh laper tapi tidak dapat driver shopeefood nya,aduh laper driver shopeefood,"['aduh', 'laper', 'driver', 'shopeefood']",-2,negative,0.0
576,576,2021-12-25 16:03:27+00:00,"maaf bgt pa driver ternyata ujan gede trs gue pesen shopeefood, trs drivernya izin neduh dulu aduh gaenak 😭😭",maaf bgt pa driver ternyata ujan gede trs gue pesen shopeefood trs drivernya izin neduh dulu aduh gaenak,maaf begitu bapak driver ternyata hujan besar terus saya pesan shopeefood terus drivernya izin neduh dulu aduh gaenak,maaf driver hujan pesan shopeefood drivernya izin neduh aduh gaenak,"['maaf', 'driver', 'hujan', 'pesan', 'shopeefood', 'drivernya', 'izin', 'neduh', 'aduh', 'gaenak']",-1,negative,2.0
577,577,2021-12-25 15:52:37+00:00,Anak kalimantan menangis melihat promo shopeefood. https://t.co/u4EmjxSLJc,anak kalimantan menangis melihat promo shopeefood,anak kalimantan menangis melihat promo shopeefood,anak kalimantan menangis promo shopeefood,"['anak', 'kalimantan', 'menang', 'promo', 'shopeefood']",4,positive,2.0
578,578,2021-12-25 15:40:05+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/3jAl4g8pKD https://t.co/LgBl0X8Bvq,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
579,579,2021-12-25 15:39:45+00:00,@znurandini Ada ka di caringin shopeefood ajah,ada ka di caringin shopeefood ajah,ada ka di caringin shopeefood aja,ka caringin shopeefood,"['ka', 'caringin', 'shopeefood']",0,neutral,1.0
580,580,2021-12-25 15:37:11+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/UMhJX2kiye https://t.co/lRfpLpJB1T,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
581,581,2021-12-25 15:36:39+00:00,"nengg shopeefood  rada galak gabisa ngancel. 
sekali ngancel ga dapet intensiv wkkw",nengg shopeefood rada galak gabisa ngancel sekali ngancel ga dapet intensiv wkkw,nengg shopeefood rada galak tidak bisa ngancel sekali ngancel tidak dapat intensiv wkkw,nengg shopeefood rada galak ngancel ngancel intensiv wkkw,"['nengg', 'shopeefood', 'rada', 'galak', 'ngancel', 'ngancel', 'intensiv', 'wkkw']",0,neutral,1.0
582,582,2021-12-25 15:36:01+00:00,"Ujan badai aje, gada orderan lo masuk ke gue bang @shopeefood_id",ujan badai aje gada orderan lo masuk ke gue bang id,hujan badai aja tidak ada orderan kamu masuk ke saya abang id,hujan badai orderan masuk abang id,"['hujan', 'badai', 'order', 'masuk', 'abang', 'id']",-6,negative,0.0
583,583,2021-12-25 15:28:48+00:00,"@Askrlfess Udah difasilitasin, yakali tdk dimanfaatkan. Kami tdk sekaya para driver @GrabID @gojekindonesia… https://t.co/mOWI8qIiHh",udah difasilitasin yakali tdk dimanfaatkan kami tdk sekaya para driver,sudah difasilitasin yakali tidak dimanfaatkan kami tidak sekaya para driver,difasilitasin yakali dimanfaatkan sekaya driver,"['difasilitasin', 'yakali', 'manfaat', 'kaya', 'driver']",4,positive,2.0
584,584,2021-12-25 15:28:37+00:00,"Dear mbak” shopeefood, kamu hebat. https://t.co/ZkCBpDfxeP",dear mbak shopeefood kamu hebat,dear mbak shopeefood kamu hebat,dear mbak shopeefood hebat,"['dear', 'mbak', 'shopeefood', 'hebat']",2,positive,2.0
585,585,2021-12-25 15:14:21+00:00,"Abang2 shopeefood gue make cbr
Gabut kali yaa nge ojol 😂",abang shopeefood gue make cbr gabut kali yaa nge ojol,abang shopeefood saya makai cbr gabut kali ya nge ojek online,abang shopeefood makai cbr gabut kali nge ojek online,"['abang', 'shopeefood', 'maka', 'cbr', 'gabut', 'kali', 'nge', 'ojek', 'online']",-5,negative,2.0
586,586,2021-12-25 15:14:21+00:00,"@ShopeeID Guisss masib kosong nih.. sapa tau mau join buat dapet voucher  shopeefood 

Share &amp; Makan Gratis Bareng… https://t.co/1bABGGr0S4",guisss masib kosong nih sapa tau mau join buat dapet voucher shopeefood share amp makan gratis bareng,guisss masib kosong ini siapa tahu mau join buat dapat voucher shopeefood bagikan amp makan gratis bersama,guisss masib kosong join voucher shopeefood bagikan makan gratis,"['guisss', 'masib', 'kosong', 'join', 'voucher', 'shopeefood', 'bagi', 'makan', 'gratis']",7,positive,2.0
587,587,2021-12-25 15:04:02+00:00,hah tb2 pgn taichan yaallah shopeefood sm gofoodku nganggur bgt njirrr,hah tb pgn taichan yaallah shopeefood sm gofoodku nganggur bgt njirrr,hah tiba ingin taichan yaallah shopeefood sama gofoodku  menganggur begitu njirrr,hah taichan yaallah shopeefood gofoodku menganggur njirrr,"['hah', 'taichan', 'yaallah', 'shopeefood', 'gofoodku', 'anggur', 'njirrr']",-4,negative,2.0
588,588,2021-12-25 14:56:53+00:00,"@msjamilier Iya nanti, ini lg mlih² dlu, di shopeefood",iya nanti ini lg mlih dlu di shopeefood,iya nanti ini lagi mlih dulu di shopeefood,iya mlih shopeefood,"['iya', 'mlih', 'shopeefood']",0,neutral,1.0
589,589,2021-12-25 14:45:44+00:00,Pertama kali coba shopeefood langsung zonk dapet driver yang gak bales chat dan ribet banget buat pembatalan pesanannya 🤔 @ShopeeID,pertama kali coba shopeefood langsung zonk dapet driver yang gak bales chat dan ribet banget buat pembatalan pesanannya,pertama kali coba shopeefood langsung gagal dapat driver yang tidak bales chat dan ribet banget buat pembatalan pesanannya,kali coba shopeefood langsung gagal driver bales chat ribet banget pembatalan pesanannya,"['kali', 'coba', 'shopeefood', 'langsung', 'gagal', 'driver', 'bales', 'chat', 'ribet', 'banget', 'batal', 'pesan']",-5,negative,2.0
590,590,2021-12-25 14:43:20+00:00,"askqksk abg shopeefood manis manis bgt, mana telfonable lgi suaranya😩",askqksk abg shopeefood manis manis bgt mana telfonable lgi suaranya,askqksk abg shopeefood manis manis begitu mana telfonable lagi suaranya,askqksk abg shopeefood manis manis telfonable suaranya,"['askqksk', 'abg', 'shopeefood', 'manis', 'manis', 'telfonable', 'suara']",10,positive,2.0
591,591,2021-12-25 14:40:47+00:00,"@heecapt Cipuk koceak,, aku beli di shopeefood. Tapi di grabfood sama gojek juga kayaknya ada sihh",cipuk koceak aku beli di shopeefood tapi di grabfood sama gojek juga kayaknya ada sihh,cipuk koceak saya beli di shopeefood tapi di grabfood sama gojek juga sepertinya ada sihh,cipuk koceak beli shopeefood grabfood gojek sihh,"['cipuk', 'koceak', 'beli', 'shopeefood', 'grabfood', 'gojek', 'sihh']",0,neutral,1.0
592,592,2021-12-25 14:34:52+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/3jAl4g8pKD https://t.co/ZH2TaUGiXm,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
593,593,2021-12-25 14:33:46+00:00,@undipmenfess Sehari makan 2x beli pake shopeefood lg banyak diskon/cb,sehari makan x beli pake shopeefood lg banyak diskoncb,sehari makan kali beli pakai shopeefood lagi banyak diskoncb,sehari makan kali beli pakai shopeefood diskoncb,"['hari', 'makan', 'kali', 'beli', 'pakai', 'shopeefood', 'diskoncb']",3,positive,2.0
594,594,2021-12-25 14:32:09+00:00,@yoishomajime tapi coba cek aja shopeefood siapa tau ada yg lupa tutup gara-gara nonton bola,tapi coba cek aja shopeefood siapa tau ada yg lupa tutup garagara nonton bola,tapi coba cek aja shopeefood siapa tahu ada yang lupa tutup garagara nonton bola,coba cek shopeefood lupa tutup garagara nonton bola,"['coba', 'cek', 'shopeefood', 'lupa', 'tutup', 'garagara', 'nonton', 'bola']",-3,negative,0.0
595,595,2021-12-25 14:28:21+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/3jAl4g8pKD https://t.co/kv1H80KVEa,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
596,596,2021-12-25 14:27:29+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/EwKlJ2nJLy https://t.co/jCS49t68La,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
597,597,2021-12-25 14:23:26+00:00,"Kok di aku diskon 60% nya shopeefood udh ga bisa ya?
Emg udah discontinue? Atau tergantung jam gitu sih?

Di kalian bisa ngga, -dips! ?",kok di aku diskon nya shopeefood udh ga bisa ya emg udah discontinue atau tergantung jam gitu sih di kalian bisa ngga dips,kok di saya potongan harga nya shopeefood sudah tidak bisa ya emang sudah discontinue atau tergantung jam begitu sih di kalian bisa tidak dips,potongan harga shopeefood emang discontinue tergantung jam dips,"['potong', 'harga', 'shopeefood', 'emang', 'discontinue', 'gantung', 'jam', 'dips']",-2,negative,0.0
598,598,2021-12-25 14:22:01+00:00,"@Askrlfess Pesen aja nder, kebetulan di shopeefood lgi ada voc 70% min.beli 30k trus diskon maks 25k. Tdi aku beli… https://t.co/Z2uohidYe6",pesen aja nder kebetulan di shopeefood lgi ada voc minbeli k trus diskon maks k tdi aku beli,pesan aja nder kebetulan di shopeefood lagi ada voc minbeli ke terus potongan harga maksimal ke tadi saya beli,pesan nder shopeefood voc minbeli potongan harga maksimal beli,"['pesan', 'nder', 'shopeefood', 'voc', 'minbeli', 'potong', 'harga', 'maksimal', 'beli']",8,positive,2.0
599,599,2021-12-25 14:17:02+00:00,@undercoverjungs iyaa cuma ada di grabfood☹️ gofood aku gatauu tp di shopeefood gaada,iyaa cuma ada di grabfood gofood aku gatauu tp di shopeefood gaada,iyaa hanya ada di grabfood gofood saya gatauu tapi di shopeefood tidak ada,iyaa grabfood gofood gatauu shopeefood,"['iyaa', 'grabfood', 'gofood', 'gatauu', 'shopeefood']",0,neutral,1.0
600,600,2021-12-25 14:12:08+00:00,"terimakasih @shopeefood_id berkatmu bisa jajan murah dan banyak setiap saat 🤤☺️
semoga kedepan tdk ada minimal orde… https://t.co/eZjoo88sDp",terimakasih id berkatmu bisa jajan murah dan banyak setiap saat semoga kedepan tdk ada minimal orde,terima kasih id berkatmu bisa jajan murah dan banyak setiap saat semoga kedepan tidak ada minimal orde,terima kasih id berkatmu jajan murah semoga kedepan minimal orde,"['terima', 'kasih', 'id', 'berkat', 'jajan', 'murah', 'moga', 'depan', 'minimal', 'orde']",9,positive,2.0
601,601,2021-12-25 14:11:45+00:00,RT @awkenay: Sepi kieu orderan padahal promo 70%.yang area bandung ayo dong di order makanan di shopeefood nya. Diskon gede gedean loooh ht…,rt sepi kieu orderan padahal promo yang area bandung ayo dong di order makanan di shopeefood nya diskon gede gedean loooh ht,rt sepi kieu orderan padahal promo yang area bandung ayo dong di order makanan di shopeefood nya potongan harga besar gedean loooh ht,sepi kieu orderan promo area bandung ayo order makanan shopeefood potongan harga gedean loooh ht,"['sepi', 'kieu', 'order', 'promo', 'area', 'bandung', 'ayo', 'order', 'makan', 'shopeefood', 'potong', 'harga', 'gede', 'loooh', 'ht']",7,positive,2.0
602,602,2021-12-25 14:05:50+00:00,"Solusi old date tpi pgn makan enak
#ShopeeFood #gojek https://t.co/5nKpCnyOu3",solusi old date tpi pgn makan enak,solusi old date tapi ingin makan enak,solusi old date makan enak,"['solusi', 'old', 'date', 'makan', 'enak']",9,positive,2.0
603,603,2021-12-25 14:01:45+00:00,"ini masa w jajan shopeefood, bapaknya bilang resto tutup tapi gabisa cancel tau2 dia nyelesain pesanan lah duitnya… https://t.co/NaAtYdtHwr",ini masa jajan shopeefood bapaknya bilang resto tutup tapi gabisa cancel tau dia nyelesain pesanan lah duitnya,ini masa jajan shopeefood bapaknya bilang resto tutup tapi tidak bisa cancel tahu dia menyelesaikan pesanan lah uangnya,jajan shopeefood bapaknya resto tutup cancel menyelesaikan pesanan uangnya,"['jajan', 'shopeefood', 'bapak', 'resto', 'tutup', 'cancel', 'selesai', 'pesan', 'uang']",2,positive,2.0
604,604,2021-12-25 13:59:07+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/Fl2uf0ZaQI https://t.co/7RUS2vQ68D,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
605,605,2021-12-25 13:56:52+00:00,"@RacunBelanja Hari ini yg lumayan dpt voucher shopeefood 2x, sisanya zonk https://t.co/vKStepNpeF",hari ini yg lumayan dpt voucher shopeefood x sisanya zonk,hari ini yang lumayan dapat voucher shopeefood kali sisanya gagal,lumayan voucher shopeefood kali sisanya gagal,"['lumayan', 'voucher', 'shopeefood', 'kali', 'sisa', 'gagal']",-4,negative,0.0
606,606,2021-12-25 13:54:39+00:00,"Shopee jahat banget aku lagi pgn order shopeefood eh malah akun ku dibatasi. Gajelas. 

@ShopeeID @ShopeeCare",shopee jahat banget aku lagi pgn order shopeefood eh malah akun ku dibatasi gajelas,shopee jahat banget saya lagi ingin order shopeefood eh malah akun ku dibatasi gajelas,shopee jahat banget order shopeefood eh akun ku dibatasi gajelas,"['shopee', 'jahat', 'banget', 'order', 'shopeefood', 'eh', 'akun', 'ku', 'batas', 'gajelas']",-6,negative,2.0
607,607,2021-12-25 13:53:13+00:00,"Shopeefood emg gada lawan, masa es teh indonesia cuman 7 rebu doang 😭 https://t.co/PTB0h56uTQ",shopeefood emg gada lawan masa es teh indonesia cuman rebu doang,shopeefood emang tidak ada lawan masa es teh indonesia cuman rebu saja,shopeefood emang lawan es teh indonesia cuman rebu,"['shopeefood', 'emang', 'lawan', 'es', 'teh', 'indonesia', 'cuman', 'rebu']",2,positive,2.0
608,608,2021-12-25 13:49:25+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/Fl2uf0ZaQI https://t.co/PrJRjHfwhd,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
609,609,2021-12-25 13:45:24+00:00,Guys di shopeefood bisa ngasih tip ke driver ngga? Lewat shopeepaynya maksudnya,guys di shopeefood bisa ngasih tip ke driver ngga lewat shopeepaynya maksudnya,guys di shopeefood bisa memberi tip ke driver tidak lewat shopeepaynya maksudnya,guys shopeefood tip driver shopeepaynya maksudnya,"['guys', 'shopeefood', 'tip', 'driver', 'shopeepaynya', 'maksud']",8,positive,2.0
610,610,2021-12-25 13:44:08+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/Y3h5dquAHD https://t.co/tHLQmdSx6w,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
611,611,2021-12-25 13:43:53+00:00,Voucher shopeefood udah abis🥺 hujan2 giniii,voucher shopeefood udah abis hujan giniii,voucher shopeefood sudah habis hujan giniii,voucher shopeefood habis hujan giniii,"['voucher', 'shopeefood', 'habis', 'hujan', 'giniii']",7,positive,2.0
612,612,2021-12-25 13:43:42+00:00,Pesen shopeefood sm gofood drtd ga dpt2 driver🥲🥲🥲,pesen shopeefood sm gofood drtd ga dpt driver,pesan shopeefood sama gofood drtd tidak dapat driver,pesan shopeefood gofood drtd driver,"['pesan', 'shopeefood', 'gofood', 'drtd', 'driver']",2,positive,2.0
613,613,2021-12-25 13:42:04+00:00,"RT @RacunBelanja: Voucher Gajian ShopeeFood 🍽️
Klaim diskon 100% maksimal Rp20.000 mulai jam 11:00 &amp; 17:00 ⏰

https://t.co/herYEVaOIF https…",rt voucher gajian shopeefood klaim diskon maksimal rp mulai jam amp https,rt voucher gajian shopeefood klaim potongan harga maksimal rupiah mulai jam amp https,voucher gajian shopeefood klaim potongan harga maksimal rupiah jam https,"['voucher', 'gaji', 'shopeefood', 'klaim', 'potong', 'harga', 'maksimal', 'rupiah', 'jam', 'https']",7,positive,2.0
614,614,2021-12-25 13:38:15+00:00,"Guys, yang doyan cireng isi boleh tengok lapak aku ya...

Cireng Isi Ayam Suwir Pedas 1 pack isi 5 pcs.
Cireng Isi… https://t.co/c4ukEpS2PJ",guys yang doyan cireng isi boleh tengok lapak aku ya cireng isi ayam suwir pedas pack isi pcs cireng isi,guys yang suka cireng isi boleh lihat lapak saya ya cireng isi ayam suwir pedas pack isi pcs cireng isi,guys suka cireng isi lihat lapak cireng isi ayam suwir pedas pack isi pcs cireng isi,"['guys', 'suka', 'cireng', 'isi', 'lihat', 'lapak', 'cireng', 'isi', 'ayam', 'suwir', 'pedas', 'pack', 'isi', 'pcs', 'cireng', 'isi']",11,positive,2.0
615,615,2021-12-25 13:36:20+00:00,@oreniehoon Go/grab/shopeefood adalah jalan keluar terakhirnya,gograbshopeefood adalah jalan keluar terakhirnya,gograbshopeefood adalah jalan keluar terakhirnya,gograbshopeefood jalan terakhirnya,"['gograbshopeefood', 'jalan', 'akhir']",0,neutral,1.0
616,616,2021-12-25 13:34:32+00:00,"*Cek Menu Kita Selengkapnya di* [QR Code]

#TheNextLevel #VariousFlavours

Follow FB/IG/Twitter kami… https://t.co/OeQZwlB6X1",cek menu kita selengkapnya di qr code follow fbigtwitter kami,cek menu kita selengkapnya di qr code follow fbigtwitter kami,cek menu selengkapnya qr code follow fbigtwitter,"['cek', 'menu', 'lengkap', 'qr', 'code', 'follow', 'fbigtwitter']",-2,negative,0.0
617,617,2021-12-25 13:32:45+00:00,"orang lagi nunggu shopeefood eh malah ada kebakaran, pas banget mesen minuman sambil nonton kebakaran 💃🏻💃🏻",orang lagi nunggu shopeefood eh malah ada kebakaran pas banget mesen minuman sambil nonton kebakaran,orang lagi nunggu shopeefood eh malah ada kebakaran pas banget  pesan minuman sambil nonton kebakaran,orang nunggu shopeefood eh kebakaran pas banget pesan minuman nonton kebakaran,"['orang', 'nunggu', 'shopeefood', 'eh', 'bakar', 'pas', 'banget', 'pesan', 'minum', 'nonton', 'bakar']",6,positive,2.0
618,618,2021-12-25 13:32:38+00:00,sebel bgt anying jajanan shopeefood gua hari ini ga ada yg enak,sebel bgt anying jajanan shopeefood gua hari ini ga ada yg enak,sebel begitu anying jajanan shopeefood saya hari ini tidak ada yang enak,sebel anying jajanan shopeefood enak,"['sebel', 'anying', 'jajan', 'shopeefood', 'enak']",0,neutral,2.0
619,619,2021-12-25 13:28:23+00:00,"baru gua sekesel ini sama driver shopeefood. udah restonya bikinnya lama, drivernya bikin kesel nyasar kesana kemar… https://t.co/MdE1uN0qBx",baru gua sekesel ini sama driver shopeefood udah restonya bikinnya lama drivernya bikin kesel nyasar kesana kemar,baru saya sekesel ini sama driver shopeefood sudah restonya bikinnya lama drivernya bikin kesal nyasar kesana kemar,sekesel driver shopeefood restonya bikinnya drivernya kesal nyasar kesana kemar,"['sekesel', 'driver', 'shopeefood', 'restonya', 'bikin', 'drivernya', 'kesal', 'nyasar', 'kesana', 'mar']",0,neutral,2.0
