,Unnamed: 0,Created_At,Tweets,Case_Folding,Clean_Data,sentiment,label
662,1967,2021-10-20 00:49:12+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6996","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6996",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
663,1968,2021-10-20 00:49:09+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6995","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6995",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
664,1969,2021-10-20 00:49:03+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6994","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6994",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
665,1970,2021-10-20 00:48:51+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6993","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6993",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
666,1971,2021-10-20 00:48:45+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6992","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6992",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
667,1972,2021-10-20 00:48:42+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6991","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6991",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
668,1973,2021-10-20 00:48:38+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6990","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6990",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
669,1974,2021-10-20 00:48:27+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6989","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6989",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
670,1975,2021-10-20 00:48:22+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6988","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6988",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
671,1976,2021-10-20 00:48:18+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6987","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6987",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
672,1977,2021-10-20 00:48:14+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6986","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6986",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
673,1978,2021-10-20 00:48:10+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6985","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6985",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
674,1979,2021-10-20 00:48:07+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6984","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6984",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
675,1980,2021-10-20 00:48:03+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6983","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6983",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
676,1981,2021-10-20 00:47:59+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6982","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6982",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
677,1982,2021-10-20 00:47:55+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6981","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6981",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
678,1983,2021-10-20 00:47:52+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6980","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6980",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
679,1984,2021-10-20 00:47:44+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6979","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6979",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
680,1985,2021-10-20 00:47:40+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6978","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6978",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
681,1986,2021-10-20 00:47:36+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6977","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6977",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
682,1987,2021-10-20 00:47:33+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6976","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6976",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
683,1988,2021-10-20 00:47:29+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6975","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6975",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
684,1989,2021-10-20 00:47:25+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6974","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6974",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
685,1990,2021-10-20 00:47:20+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6973","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6973",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
686,1991,2021-10-20 00:47:16+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6972","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6972",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
687,1992,2021-10-20 00:47:12+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6971","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6971",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
